SK_ID_CURR,TARGET
101345,0.22890538783672693
101346,0.2046668203420993
101353,0.1558890010538854
101354,0.4593159656678984
101355,0.6249475333488513
101356,0.34855917501502653
101362,0.2482140217957363
101363,0.715046680791402
101365,0.2003313238716199
101366,0.5499996740369772
101367,0.7079331621604555
101368,0.19544275930520055
101374,0.5122198572749987
101380,0.3024238239196086
101383,0.21090382158879029
101398,0.2310559802664963
101399,0.6810772855238527
101401,0.5713576417161134
101412,0.44862162027502756
101426,0.33167978671588694
101427,0.7637132813010783
101428,0.5452840735450526
101429,0.6386551708289714
101434,0.2216291531559992
101440,0.4525144080634869
101448,0.36878604962767847
101449,0.2998102584237524
101465,0.5841918774773314
101467,0.2712297579974888
101472,0.4228833980023428
101478,0.5476113216669198
101497,0.36293216475314977
101504,0.3995757026301134
101547,0.24957266956363108
101548,0.3815177890790505
101555,0.5342426806790926
101570,0.2862287997466229
101572,0.465093011639527
101578,0.33027414798814037
101580,0.5911563732486556
101588,0.5920831841168211
101602,0.24919286200687296
101610,0.5714407093177635
101614,0.3538891674972364
101616,0.27996215476093184
101643,0.46213613572283313
101644,0.25039706543518847
101649,0.5904257650421327
101650,0.2898472353078295
101665,0.15913805446510562
101667,0.545414767284924
101669,0.33450233116879363
101674,0.4448291641857481
101675,0.2592041882173682
101678,0.5434598011436427
101682,0.4186271849846699
101686,0.3046786638912014
101697,0.5850980658375611
101700,0.7345762259420006
101711,0.414496100257185
101714,0.23398313764282688
101715,0.7200589728879551
101728,0.258149369992688
101732,0.3438749968936085
101757,0.4963632906924348
101758,0.3473455194163375
101759,0.42763083816214403
101762,0.1802911522039196
101764,0.29714606179139785
101780,0.6956951446028731
101784,0.20022012793979213
101789,0.21321297620976376
101816,0.48313668959306905
101819,0.24558165270052112
101827,0.16019536336169965
101863,0.34595841783428344
101867,0.3996545178474805
101870,0.16863106633528516
101873,0.5694578099448689
101878,0.5765985438506832
101879,0.2840165886670478
101880,0.19032460670989268
101887,0.2934823089002491
101897,0.26406118406047613
101901,0.615682300155761
101903,0.6813357738204704
101920,0.18261920362263445
101921,0.3594247633161437
101922,0.2448882931254025
101961,0.60881181372641
101962,0.24780047550001338
101971,0.28553449408702797
101976,0.6581705129547076
102002,0.3531919043903175
102005,0.3084790521221523
102007,0.7078410564315614
102017,0.18647370586288992
102019,0.6160743436366278
102029,0.2149399283830833
102051,0.5710637826002574
102052,0.19307092267619366
102054,0.22548099652222034
102062,0.41272253772264356
102067,0.4754703163595721
102068,0.46349411683042047
102070,0.2897524546031843
102090,0.481576831544966
102092,0.32864995552114684
102099,0.46095432759199373
102100,0.20368407117751053
102112,0.49767456642610847
102113,0.2976349252379405
102122,0.5407496203652976
102123,0.3001893122290514
102125,0.27912938335699294
102126,0.5956973720569263
102146,0.450175555277464
102147,0.5399954690843018
102151,0.3408354671454414
102158,0.650916126234943
102159,0.24521944819878294
102162,0.3914362963092257
102165,0.2739312163966301
102166,0.21446656276346415
102174,0.23806482294612194
102193,0.5018353121426808
102198,0.19505854534229908
102205,0.39235633170195955
102206,0.17449152450457253
102218,0.24910614679609142
102221,0.2310848240485924
102230,0.2581886777093496
102238,0.42838077998294044
102248,0.2285733641804845
102252,0.634219297490142
102259,0.37886486810788994
102262,0.43136349484061687
102273,0.29526932771455155
102286,0.6214339943498013
102293,0.20868724379390813
102294,0.40255330858105165
102296,0.4031241281736471
102298,0.29393728873304753
102303,0.23658498650414914
102309,0.3395132011426064
102315,0.39218065511886824
102340,0.17994353773699617
102342,0.5539215005495736
102344,0.49461990732403105
102346,0.4209933221062056
102347,0.2329949020138592
102374,0.31408097162366105
102380,0.25927464807310024
102387,0.2965272379896725
102393,0.47420879627462525
102403,0.21899034520605362
102413,0.2921548561173124
102414,0.1962200444596249
102415,0.31264404840701493
102416,0.5591273579572327
102439,0.3125179707963413
102441,0.2771310183211397
102443,0.24229703781532713
102444,0.41105695902055855
102445,0.58048456175065
102448,0.38758314689614476
102449,0.3109188432369452
102450,0.5817047657239647
102456,0.46346798383191556
102458,0.3692042501526058
102459,0.3446212229731473
102465,0.2626908825526429
102470,0.6681399834105309
102471,0.44205877106293523
102475,0.3441888544073807
102476,0.550206118292377
102506,0.5241721151423994
102509,0.2998254454386979
102519,0.20224126984408755
102522,0.29362890284346455
102545,0.33190970362138655
102549,0.2563832027663267
102562,0.19387830941180526
102563,0.20448167551471608
102568,0.4822148751947108
102582,0.45311084596257944
102592,0.2501266271683342
102597,0.5299745627050223
102605,0.37925607254555704
102614,0.22258280199214583
102617,0.3820060960365589
102634,0.5707171988972864
102652,0.2193179355012621
102655,0.19842794860655927
102671,0.6614731551357538
102694,0.669361033169989
102701,0.23559578516825044
102703,0.19366904630359352
102704,0.18089462001390919
102713,0.25511295517638927
102720,0.6068802070988817
102731,0.2540933107334462
102733,0.3344925362083891
102749,0.23376167086853453
102755,0.29912158846665926
102763,0.249389656735471
102770,0.2819443707184331
102772,0.5043657766951853
102799,0.5905371890614225
102838,0.2350306386420862
102854,0.2848241023581116
102862,0.29176251956936367
102863,0.24409686991595925
102867,0.20989544260108828
102868,0.19843697452543627
102878,0.5046483753882148
102887,0.43869312118133263
102898,0.6768671159667665
102904,0.5209482922527817
102912,0.37898091449623283
102919,0.2126201422355231
102927,0.30640366650648543
102932,0.39630029225294655
102933,0.5752504046653276
102935,0.3164605913110753
102958,0.41376174806984184
102969,0.3727211988101409
102971,0.19928746716877957
102975,0.392434423606321
102979,0.4007464714380763
102982,0.2413065768062891
102987,0.6560473490371774
102989,0.31810958828931213
102995,0.31440441712060424
102996,0.2541907598035872
103000,0.3214077400115132
103001,0.384386160490999
103004,0.4067340278093538
103010,0.24368749723315433
103025,0.6624467734880085
103029,0.38788614168830443
103046,0.45993946105983874
103056,0.39250138368331267
103062,0.5067751652556812
103078,0.20231638275181138
103083,0.24271843475669308
103092,0.32539479703614155
103096,0.34261080933627786
103097,0.6326709222889536
103102,0.5587484473289556
103112,0.39990065315144335
103132,0.35271731046575433
103144,0.4624415330350823
103145,0.58190740774214
103146,0.2260124285826687
103147,0.3700024588784131
103158,0.16534778063498434
103171,0.30622373499373484
103173,0.21331602275548114
103184,0.33656239772299623
103195,0.5817794317213784
103196,0.37095084720382443
103206,0.22493770038838765
103230,0.506739234471404
103231,0.597412115163184
103232,0.3071037233480585
103239,0.4281343891560165
103240,0.41412391610510724
103243,0.2610023925590796
103252,0.5842935884843704
103258,0.2469831231315033
103259,0.6756825704384329
103279,0.3045449044215598
103280,0.14770003549762034
103286,0.2177226675985736
103287,0.6454327931417504
103290,0.3488658016339077
103298,0.260838143082915
103315,0.17428069227413165
103319,0.2792379227953945
103334,0.49294342235546335
103336,0.3651394996372912
103345,0.3868609100224331
103368,0.23393733574505607
103371,0.5589244675765549
103377,0.3726441156276978
103398,0.3018563916227918
103404,0.43398542551107744
103408,0.6874336141082856
103410,0.45253965031171733
103418,0.19802947226761677
103420,0.6913008508487924
103432,0.3624331645084073
103433,0.18095713498141233
103436,0.22334932021721024
103440,0.475764998100111
103453,0.3596136280104075
103459,0.26593892347076986
103460,0.37593069390572154
103461,0.2396570900014579
103462,0.35601582246895275
103473,0.4406401180343766
103474,0.2886718323475946
103475,0.6922244638015966
103478,0.5384067249684525
103480,0.3257032981391271
103484,0.41360304988025043
103494,0.5214441526097205
103513,0.5939051883043406
103515,0.2951150090280431
103516,0.6248443324239156
103525,0.44591718653186385
103541,0.6744011881583759
103544,0.2237434065513193
103562,0.6281667790502148
103570,0.6567822184207005
103572,0.6348850933481041
103574,0.2663005643447737
103575,0.39831978776674926
103591,0.5113597795521668
103594,0.5165413869343086
103609,0.32265618645527677
103613,0.3369620784378851
103614,0.29760283039223845
103615,0.3022839845913502
103624,0.46182706845702615
103625,0.6044462570512862
103628,0.6368041286606186
103629,0.23597441384686585
103647,0.27932339905166415
103648,0.39766910504833447
103651,0.4223807770681187
103658,0.21224935972291048
103668,0.3114131167760524
103669,0.27158199851922904
103676,0.3535577791288212
103682,0.49319731352848456
103683,0.3078631715212979
103689,0.26712948207648746
103725,0.343784059170123
103733,0.41544785871976037
103744,0.2625562213524415
103762,0.31916371105190766
103771,0.631517429142902
103773,0.1744115503475017
103783,0.30011328973640966
103784,0.21087028415164005
103808,0.18092169460735547
103812,0.5526480678938972
103813,0.6601552607952331
103814,0.3945608733255036
103818,0.6706887314150702
103824,0.25059736296741253
103828,0.2405406188688158
103830,0.6782702136351297
103840,0.29360541758823255
103842,0.38682714199637425
103847,0.4160537683007195
103848,0.24139692511933128
103851,0.188167002221376
103854,0.5711735704428549
103857,0.48334630842998416
103861,0.19924885064136352
103862,0.3897849753356446
103865,0.4413361773438446
103870,0.23469125389630663
103876,0.3022004652237188
103891,0.6606386039886087
103908,0.42050713407512463
103914,0.42356113210320223
103918,0.32653341959996424
103940,0.34600468464958206
103963,0.5542411115040491
103966,0.307438343089093
103971,0.4379447673326473
103980,0.6559825370753181
103984,0.3288044381370033
103985,0.35101636297322486
103998,0.6772965336264256
104019,0.21876841110474182
104026,0.4115690456167291
104035,0.4705153562177898
104044,0.49005123430822517
104045,0.25352774900725555
104047,0.5276348528768995
104051,0.32359975541843117
104058,0.3235895648159109
104063,0.16576409255697022
104066,0.5871914975292067
104087,0.15459348298654615
104089,0.4072557714163254
104095,0.315751142413452
104098,0.5832532738791198
104104,0.4796408789577352
104110,0.7315958085247779
104120,0.29392506319695405
104122,0.19233613858164303
104131,0.18443777301148745
104132,0.36672420739022643
104135,0.3559822330479276
104136,0.17953082609850013
104149,0.45139364371344043
104150,0.4795225377942952
104156,0.5126726522452502
104165,0.484182768490327
104175,0.29672530554181553
104179,0.4513924171099162
104184,0.558430999359248
104206,0.22229700978062264
104216,0.6785196737990387
104230,0.44549111517826634
104257,0.2915685845174709
104272,0.2602324047621683
104273,0.31759751548717025
104278,0.4499795048186582
104294,0.48227513138309974
104295,0.46457802143799815
104297,0.2961333092832787
104298,0.45029013270997226
104308,0.4519705388068264
104318,0.19431500091134993
104319,0.4303528147802363
104320,0.5203348400665859
104327,0.5442773708543943
104334,0.44719547892549405
104344,0.34101858731589163
104350,0.3389577772359306
104351,0.7021738457298418
104354,0.21327667244666648
104369,0.2890289110846874
104376,0.5073384183704508
104381,0.18923274576960095
104384,0.24114920439137041
104391,0.3441039846742622
104394,0.217818968151209
104398,0.6416799964683195
104402,0.2068268848130477
104408,0.3008112305551975
104409,0.2293983227070045
104410,0.6971622878604512
104412,0.28770386057794856
104417,0.662086206204004
104424,0.4861527612971762
104426,0.37774975796035387
104435,0.37025917885001225
104445,0.2278805055888125
104458,0.19509295854723618
104460,0.28066741634465336
104466,0.21611740555343173
104472,0.501825504931042
104473,0.3187041443490722
104479,0.19010633545676314
104480,0.2824461202184749
104482,0.5242500367567532
104499,0.30797221955988474
104501,0.21158372372112244
104502,0.2626331819233697
104506,0.5013146593167749
104510,0.16922393020392065
104512,0.4587827897101021
104520,0.5520754499648937
104528,0.47017725692164347
104529,0.20568653463726871
104541,0.34296900296322463
104578,0.28766126759515276
104584,0.43814336454561337
104588,0.40043850342454
104602,0.685463037401077
104610,0.29140731407982057
104611,0.510625449668726
104618,0.4224441682224688
104620,0.28285536864429284
104622,0.2759021152009969
104624,0.2336093347598043
104625,0.6001785505237317
104634,0.490293705881373
104639,0.339271217704268
104646,0.3072812878509693
104647,0.36090163859764074
104652,0.3278858445782984
104670,0.6530554948771036
104677,0.25172168350972407
104685,0.5356974602389671
104691,0.3294096963513797
104696,0.3832628134052192
104699,0.1822945575577042
104712,0.48550341141576975
104714,0.31967556874782843
104717,0.4439124669152107
104718,0.2776669381688146
104740,0.3823724077982188
104741,0.24403535682851973
104743,0.1662201515951145
104744,0.2676220582748675
104747,0.4196971111749349
104767,0.36647234069520573
104772,0.7291061486207613
104776,0.6336101631863954
104779,0.24095552041983379
104814,0.2058897017759908
104815,0.31694135420484193
104830,0.4484492911951297
104831,0.4834438084162141
104833,0.35497983807338096
104839,0.18757276662991643
104840,0.355922092159706
104860,0.37596031467525914
104861,0.24474090765999848
104866,0.3458293883941343
104870,0.19930735643589353
104877,0.3117243444120031
104878,0.20080259948095788
104879,0.22936017366772563
104880,0.28740957327477934
104899,0.4616644284450884
104906,0.22708104743769794
104907,0.4234403558513489
104913,0.4456586322759265
104916,0.36400080867863105
104921,0.1797494835346633
104930,0.22494074491242275
104931,0.7190606952714137
104936,0.35098433171860505
104937,0.2921154935836719
104942,0.29186375880728194
104943,0.3264352206962834
104969,0.37729051451199347
104972,0.6699395047688598
104988,0.4157227014180283
105013,0.16562332550650524
105015,0.1836322762946418
105019,0.4396357548296617
105027,0.3487796013116379
105030,0.6113921834221211
105035,0.6805453658719786
105041,0.21185188517102793
105051,0.5115868788384039
105056,0.5338787047154703
105067,0.7665160920972717
105071,0.4666470661973985
105072,0.3385868374466837
105074,0.4653225509283714
105091,0.4659290465130883
105101,0.21106885593928085
105103,0.3281593008171346
105134,0.365133579553329
105139,0.21554461051949297
105142,0.41363202335686106
105146,0.2882286178884963
105163,0.22235656345621413
105168,0.40456773558809034
105172,0.20748695031803235
105176,0.7444789552421374
105195,0.33690221254011826
105196,0.5615727140435569
105197,0.20140675183627588
105203,0.22796506245047166
105223,0.3972831790268579
105227,0.6755896498776227
105228,0.20280630037010097
105230,0.6199289932849643
105231,0.5479505807676175
105239,0.2464712706213787
105242,0.5253056915643228
105244,0.3257206721598678
105245,0.4198696928098541
105248,0.31933660264096464
105249,0.3194857214517467
105266,0.5654449046994001
105271,0.6735176601248164
105276,0.31659189826784884
105282,0.26634850619996714
105292,0.5814137637064959
105297,0.18856603714015902
105332,0.3126527669720619
105333,0.25777963529217074
105343,0.3314496173921938
105344,0.2884691489614773
105345,0.5507608566639057
105357,0.265830078309518
105359,0.376641651361264
105366,0.3019270162287306
105367,0.5114850358805653
105370,0.23356642858572593
105377,0.33332165060902874
105390,0.4782929555039035
105399,0.22175108706462324
105403,0.2675819061788003
105404,0.5038162611634363
105414,0.2307178892002116
105417,0.3642785281605078
105425,0.6004133628404984
105452,0.5589432892907481
105454,0.3581159087189987
105456,0.37791144837382135
105470,0.19872363356006986
105471,0.33464596174637257
105483,0.3736084006998094
105493,0.44736437594866724
105508,0.4656408399515785
105514,0.29989003938955067
105515,0.1576890129432113
105528,0.7123573755297916
105529,0.3904179887958503
105531,0.44310109280645565
105532,0.3913722200828936
105558,0.17119762476757286
105574,0.2403509066651299
105578,0.16361408890504575
105584,0.6232760546883064
105595,0.3985914052395047
105617,0.6307084741617919
105618,0.2707741292445273
105621,0.3120061753721538
105625,0.44213532988391857
105629,0.423514260193244
105630,0.19551993936075343
105634,0.22844193403744079
105635,0.214072839186468
105641,0.4715454728494275
105647,0.4485676664848597
105648,0.4218711679050614
105655,0.20987342339676227
105657,0.22103142824480743
105672,0.4936311531895571
105678,0.5729643770056335
105682,0.49712036993283026
105691,0.3218384581008724
105692,0.21496103090619534
105706,0.22403862762076357
105712,0.28353507913337694
105720,0.3772345360738678
105734,0.2166920743668185
105735,0.3259705139896141
105736,0.6006277165161616
105737,0.1763881733037744
105738,0.39800619696223305
105740,0.6621722986217126
105744,0.3270563333836008
105747,0.3725187077914539
105749,0.5635998279526232
105754,0.31833829862000695
105758,0.20123496382268752
105760,0.31427486585114023
105767,0.5743854224100804
105784,0.5117263250649356
105791,0.2464742881914558
105802,0.44156978866382895
105807,0.5289049198983771
105809,0.3343070846089093
105816,0.39359140205138404
105817,0.25596637214154616
105824,0.5351525323023546
105832,0.35751387546578167
105856,0.3298984124192889
105865,0.3325935320599888
105899,0.5461710699548348
105906,0.2614768030073995
105916,0.2953687956111526
105923,0.4445594767334219
105937,0.5812240179166372
105965,0.20997043175458777
105966,0.4413135467914661
105968,0.5280753966147053
105973,0.2973491979765019
105976,0.6185694868742173
105978,0.5890606531700437
105979,0.2570184636429229
105991,0.4002439200804174
105998,0.47652505365355013
105999,0.31685058833375135
106000,0.6423293647278105
106001,0.35638303028927104
106010,0.38529751583705285
106011,0.21588147518486603
106013,0.657094085274699
106015,0.3012101300605248
106026,0.19848232222292758
106032,0.3655665730946055
106035,0.6838747051627948
106040,0.4059357583706907
106041,0.4759747069450086
106044,0.1778595280938746
106053,0.6495530025586916
106054,0.19840675413285463
106065,0.6118460837069067
106081,0.3317052162499182
106083,0.40718076682144566
106087,0.19758642835502693
106090,0.4379896727883619
106101,0.1936015309782768
106102,0.21724177912348086
106109,0.6038135653040707
106116,0.4561741430200561
106150,0.13789349422311778
106155,0.5365743566414174
106166,0.21536452309018053
106176,0.5754555145186065
106189,0.28456077709007416
106199,0.45130072858407516
106205,0.6410432860052777
106206,0.4696897783475262
106211,0.21877580194019935
106214,0.21297779803960118
106216,0.39993629425065297
106217,0.4079467307450926
106225,0.4062407544768857
106249,0.24763369775004723
106256,0.6534285104533165
106258,0.2843256166654547
106261,0.26215033160480844
106262,0.5955727659825295
106264,0.21887041904323018
106271,0.35732538250499263
106276,0.22486866394529448
106277,0.5223430093705406
106286,0.4918046448640802
106293,0.21545385468353515
106295,0.5426720619625722
106296,0.2937852445751249
106297,0.3737887900752571
106298,0.30627639704891846
106311,0.18160272402304725
106314,0.48679649086880067
106320,0.2656711429753363
106334,0.43254216422400504
106346,0.6290799638251006
106347,0.1904571653789035
106349,0.2612163085033014
106354,0.2521573249289043
106360,0.21270968406625615
106373,0.27886538771360536
106377,0.5815658363632604
106386,0.6634632779104381
106387,0.2650405199602705
106391,0.17821808273324288
106401,0.6605882768756823
106411,0.5576694747544892
106413,0.6491236392541944
106426,0.38462981881370367
106427,0.41831492938845155
106428,0.29384468688609666
106434,0.5085768384452776
106438,0.28004798877290976
106440,0.2912842376390471
106441,0.36983664296520713
106452,0.5472290196939645
106453,0.4919368445248102
106454,0.4680454380580598
106457,0.4347106447578014
106484,0.28791012599823734
106488,0.4192548062968072
106491,0.5346863976532851
106514,0.536261285143901
106527,0.2830759391909281
106528,0.34735849425666454
106529,0.15562966366947376
106534,0.6096871560044211
106550,0.641984484514062
106577,0.5179417525122848
106585,0.4080765575915583
106590,0.16033768891531525
106607,0.3237841847206505
106610,0.31967714477630366
106611,0.3785905581448259
106612,0.376152332136811
106624,0.27557119215803066
106631,0.22120307099728018
106647,0.5382722618374554
106660,0.6562761944794759
106674,0.32674151984046634
106687,0.30562181432958435
106712,0.5628250034859142
106713,0.3376427450895543
106717,0.34807452516554543
106720,0.44155651580476196
106721,0.5277051693879191
106724,0.3258813600414902
106735,0.4897215139133994
106739,0.5275416462526694
106740,0.6415971512059158
106754,0.35609629809178495
106760,0.7018448716951015
106761,0.36890441818304964
106784,0.5498852583964654
106787,0.4022343669906413
106797,0.1998440071992604
106798,0.4658193925111817
106802,0.6444719141829367
106803,0.437684237583708
106804,0.6941038303371989
106805,0.21469418336505475
106810,0.4571451066905605
106812,0.4683274047418209
106813,0.2392754632987637
106817,0.528180864503338
106822,0.2588895410542636
106823,0.23541864803954707
106827,0.2872456391554061
106841,0.33084958103654233
106851,0.5256353847598707
106852,0.40065189292687187
106853,0.6660539472415938
106854,0.7347672461091919
106861,0.21216492068445034
106873,0.383317662912923
106877,0.2335335933868618
106878,0.17937493076136182
106881,0.4197148409454933
106900,0.21939450217769305
106906,0.3913147559794337
106907,0.4359078744536112
106914,0.3552277572724186
106916,0.37845398967118005
106924,0.2044062937469588
106931,0.27015521549611016
106936,0.367543587879169
106937,0.6919880676465396
106938,0.30819698263244083
106939,0.3912218060296995
106943,0.3270232939715849
106944,0.6816634686986667
106967,0.2903532193332579
106980,0.2602568293864621
106986,0.5066572762883335
106987,0.21170511943511391
106990,0.2685845114159904
107013,0.19447523025702468
107023,0.21212145176222313
107033,0.4705781336116937
107037,0.3974242773453327
107048,0.27074869555121356
107071,0.21297331085559953
107081,0.22281108232179553
107113,0.5456079146354856
107130,0.5338139120786997
107131,0.2938254387711085
107145,0.6523795857228705
107156,0.4460073898112486
107219,0.6625816023586298
107222,0.48849272977225566
107223,0.6682180225100623
107232,0.5098019233997645
107245,0.39305256648578896
107246,0.2422541755062938
107247,0.4814333087459666
107256,0.178923952196874
107259,0.15514955086623683
107260,0.24917210428184242
107279,0.5831499287843864
107280,0.4174451270302576
107281,0.2760991328645459
107285,0.16103481090937036
107329,0.2861990172592711
107337,0.6199843921712238
107349,0.3295510777509853
107350,0.2241835855436543
107351,0.22906755699359393
107359,0.5951823371850246
107391,0.5969883453388929
107394,0.24891795108102863
107395,0.20195980305059674
107406,0.2268768106621928
107416,0.5149945412971928
107417,0.3644078294106226
107418,0.38619579968579015
107419,0.2883531701144508
107444,0.17279568328115247
107445,0.306397131642678
107446,0.4030763872629898
107460,0.6996580637417019
107470,0.3799886330004753
107475,0.5407121837916387
107520,0.17706757721743502
107526,0.3883489851012666
107527,0.19684025071700037
107530,0.1290828091953349
107532,0.43790017612617194
107534,0.4147368330452288
107535,0.37303310810058193
107554,0.7146513277586097
107556,0.28287957255186075
107559,0.6466966555306616
107561,0.1886621232427194
107564,0.5700215376335395
107566,0.2735034620521284
107571,0.2370535697463954
107590,0.5120990151512026
107602,0.47602358665170486
107625,0.43805532703968997
107626,0.7056153805704074
107635,0.13686962877882208
107636,0.31458331691559993
107645,0.3141521568134554
107652,0.7087287999037476
107655,0.35445309482774606
107668,0.27049822963404174
107670,0.40305413806963986
107677,0.16965229283427605
107680,0.5535531930228529
107683,0.629354121769418
107684,0.24764585403461267
107691,0.42126286788958756
107692,0.3063851497507483
107703,0.2572679180915218
107709,0.21926231468986038
107710,0.5774836018991004
107721,0.7039770310896798
107725,0.3741722869846461
107727,0.26416117060741306
107739,0.20075021881819294
107740,0.5040179664182493
107741,0.28943495851019785
107747,0.2700062765535059
107765,0.7346151503703715
107768,0.20102321923840494
107775,0.6438469352074827
107782,0.6127582774333651
107790,0.43998166320262394
107801,0.42609761976805605
107807,0.23582013370938879
107811,0.30750602739399624
107817,0.29358990492770315
107826,0.20744171828594415
107838,0.5475758548713572
107839,0.351682779235152
107843,0.3363344833843202
107847,0.49301136296381054
107849,0.7146486167584434
107850,0.4518962096882964
107867,0.511271594324195
107871,0.33143041338650897
107908,0.23340460865694165
107913,0.40355125913933954
107927,0.3146614706095788
107931,0.38669782792625657
107955,0.17742475945843952
107962,0.6222790153765716
107977,0.3427034341735988
107978,0.31074259848555674
107993,0.2660726443211747
108010,0.7148625738817094
108016,0.2926193959551606
108018,0.6336188827900275
108027,0.5979156109999071
108045,0.4960045209835708
108069,0.6644374988015169
108082,0.24398446606275223
108089,0.2894232642695824
108092,0.19949096964673033
108106,0.2059689162101508
108112,0.30055966702234843
108120,0.5714122194663992
108122,0.6707223524845163
108135,0.2949774351691235
108170,0.3043515326199474
108171,0.4497660130141692
108177,0.22825662102877572
108180,0.4494257933040829
108183,0.19847001458702684
108184,0.33990174013336355
108185,0.3964952122406346
108192,0.38968267226743697
108195,0.5130507605814525
108196,0.3641289354845778
108218,0.2899966408847493
108219,0.5841149371820314
108243,0.5362146165317576
108249,0.1678642597328762
108251,0.22312286169265827
108274,0.26157107326517504
108280,0.7393684281316121
108289,0.23128513251982336
108292,0.2870579880313655
