SK_ID_CURR,TARGET
102230,0.5317076892036989
102238,0.8807646677761606
102248,0.6947021689882561
102252,0.2193809077655248
102259,0.6480401861165481
102262,0.3513851190723787
102273,0.7586683822378031
102286,0.3378010439951185
102293,0.9452257224992962
102294,0.7670718085435719
102296,0.7141666606664117
102298,0.3948279882695235
102303,0.8189540146974111
102309,0.7678517508899616
102315,0.7034662884134116
102340,0.6510702994264048
102342,0.6624568394427509
102344,0.7058198573854442
102346,0.5840960785783699
102347,0.9108917250835454
102374,0.7158003885315379
102380,0.7193338815915304
102387,0.8612489380234389
102393,0.638202974494169
102403,0.9297814031569228
102413,0.8904906715899311
102414,0.9564359853304036
102415,0.7974145012159302
102416,0.39222734518807945
102439,0.7014152082249698
102441,0.8333815396118722
102443,0.8496692340532543
102444,0.5643506390874211
102445,0.5607166636234778
102448,0.7433362789466376
102449,0.5891457053714757
102450,0.2531471003694604
102456,0.8442987476960493
102458,0.45939874493712296
102459,0.6577234732114743
102465,0.9306408596521116
102470,0.19648257060445995
102471,0.8222064263934088
102475,0.8537796123314437
102476,0.2763952173699703
102506,0.780270686541989
102509,0.7477627897682999
102519,0.8312894317961693
102522,0.8262054518330458
102545,0.7903928446340849
102549,0.6181630939559201
102562,0.9218118801364868
102563,0.848594088138345
102568,0.4424271931556205
102582,0.5878485953404846
102592,0.9026732350291238
102597,0.5242096265611258
102605,0.8043132986620631
102614,0.8656553612317733
102617,0.4588113120143192
102634,0.6493235144909211
102652,0.8599020901029792
102655,0.9438254700804214
102671,0.5042831831946444
102694,0.25771350671519977
102701,0.6453971852677405
102703,0.8666077376100629
102704,0.8022039972119482
102713,0.9600309317771905
102720,0.4465302137343149
102731,0.8508708114677704
102733,0.7432237095234528
102749,0.9140241937161501
102755,0.342331682615882
102763,0.9464137751283692
102770,0.7191027468603499
102772,0.536625634197301
102799,0.3723877321307429
102838,0.8510546088888561
102854,0.8306461916241064
102862,0.3234510759097769
102863,0.7709735809598088
102867,0.9356064054364364
102868,0.9442812457910876
102878,0.595088167707509
102887,0.7961555355815371
102898,0.11785491065088582
102904,0.5373103194204524
102912,0.7471217134817696
102919,0.6380930432335383
102927,0.4940448881226706
102932,0.6000784724424506
102933,0.6777524693670971
102935,0.914732456416104
102958,0.5899271927599226
102969,0.19168565195582088
102971,0.7309810216713462
102975,0.5516010281823638
102979,0.7231418546676662
102982,0.922892205721542
102987,0.1912902310825509
102989,0.7656096209323371
102995,0.5170384652518845
102996,0.8794768883971382
103000,0.7959697046218319
103001,0.469332109345302
103004,0.7992965071811093
103010,0.9236929163650976
103025,0.12365448272059155
103029,0.9076304680308878
103046,0.4905892173487417
103056,0.8059379539719533
103062,0.5865803150203198
103078,0.9001852512207419
103083,0.7862549842849696
103092,0.7619362725846808
103096,0.6803200911914948
103097,0.5172879930872969
103102,0.1805230479762736
103112,0.8363294079475642
103132,0.7432085539189046
103144,0.5711879207649252
103145,0.2857596188079058
103146,0.9561720831170354
103147,0.6543841609921982
103158,0.8025582783100075
103171,0.4073694947789927
103173,0.7686913245699856
103184,0.8537160042068043
103195,0.2529422455157758
103196,0.6038318794838375
103206,0.7731974415336207
103230,0.3320187138280805
103231,0.37562613376112863
103232,0.8101396106845073
103239,0.5405007782720608
103240,0.4505998063145576
103243,0.9139192115184699
103252,0.43875382000603297
103258,0.8000925732829892
103259,0.25134866109587084
103279,0.9154371739759212
103280,0.9284022094446104
103286,0.7384104708487974
103287,0.14392153531039675
103290,0.8772510203645933
103298,0.8253453140388542
103315,0.9528516163832014
103319,0.8569453538974524
103334,0.2980389135715922
103336,0.8110093699460948
103345,0.5515157916977025
103368,0.8303136544534842
103371,0.25901106681019403
103377,0.9364595297082956
103398,0.7610665528866025
103404,0.5088197718212311
103408,0.23716579574672925
103410,0.6069977468256356
103418,0.891976735502605
103420,0.4096442145092998
103432,0.6205191076266396
103433,0.8828180835730899
103436,0.8505094024205253
103440,0.8180128942414338
103453,0.7227828306819262
103459,0.8799408512467467
103460,0.7006958297977541
103461,0.941143960239726
103462,0.7515271553195166
103473,0.5564642902471959
103474,0.847740273548323
103475,0.26414342779251176
103478,0.4205562356096911
103480,0.5222965506602242
103484,0.833412140701606
103494,0.2531565852439085
103513,0.7984758937326965
103515,0.5732346025524548
103516,0.2775936545861881
103525,0.4727512019397197
103541,0.30887102877224115
103544,0.933650211469086
103562,0.09170080715971496
103570,0.3031377358071794
103572,0.4224499696716537
103574,0.8318912701020884
103575,0.6793236236410456
103591,0.34320729960645346
103594,0.8806034749158962
103609,0.6321598266091204
103613,0.3106781948257165
103614,0.77129842937143
103615,0.7957915686851162
103624,0.7900132135867248
103625,0.2679299660912736
103628,0.22148296601280648
103629,0.836931713156208
103647,0.5236147793676382
103648,0.5843164630353934
103651,0.7785181696958517
103658,0.7470122408764845
103668,0.6734636719856172
103669,0.7150418708571251
103676,0.7605233735285141
103682,0.5863326208027192
103683,0.6660091909849972
103689,0.7795457190523462
103725,0.4882099511652512
103733,0.5491501806246268
103744,0.8337156456675635
103762,0.4156862702872103
103771,0.1838942631359255
103773,0.9471077412042478
103783,0.692156489444506
103784,0.7258413822071654
103808,0.920561052868544
103812,0.5935449216893304
103813,0.29335477276463984
103814,0.6580763195525319
103818,0.5836860778745978
103824,0.8916831940997173
103828,0.9278818459644794
103830,0.0965723634826311
103840,0.8099954787820733
103842,0.6120215151658431
103847,0.2358183639525935
103848,0.5253527580304129
103851,0.8573200129743468
103854,0.5543504861123976
103857,0.3379665907384933
103861,0.8540160262219221
103862,0.7965817389227792
103865,0.8673364573058742
103870,0.9380230103767924
103876,0.8451868805361065
103891,0.2371202927026732
103908,0.44633336177774696
103914,0.5166767378133377
103918,0.5669771082512642
103940,0.861405754774241
103963,0.5505149613415139
103966,0.8735953287023659
103971,0.2923827294219211
103980,0.4767135870002331
103984,0.7899198252799422
103985,0.8381403474293471
103998,0.15214513867920265
104019,0.8812090941493802
104026,0.8262755166352032
104035,0.4969781184012605
104044,0.6548054204185894
104045,0.5643559620777621
104047,0.4380599968009709
104051,0.7361214474276252
104058,0.5781936693008558
104063,0.8282290364962288
104066,0.17063058112359408
104087,0.7747288478243965
104089,0.5738394151919195
104095,0.6883216166450677
104098,0.5485521952084176
104104,0.5613200361902155
104110,0.14495192528494527
104120,0.7992053137557928
104122,0.6605173428101934
104131,0.7380278244628125
104132,0.6720997089215075
104135,0.7876510579153689
104136,0.8250900842977001
104149,0.4866143179513221
104150,0.4323346288986538
104156,0.09161338435356857
104165,0.3675814047640784
104175,0.8503642720633269
104179,0.5080276589120569
104184,0.5104831198745181
104206,0.8844864490815307
104216,0.12590850372221074
104230,0.44152897909411537
104257,0.8166906497495936
104272,0.8080720693919492
104273,0.8047042265880964
104278,0.7192630321814409
104294,0.5601419506463615
104295,0.8253258944627496
104297,0.6476202487227225
104298,0.4787277564506086
104308,0.8150825366346579
104318,0.8500680166317902
104319,0.3761527325877736
104320,0.5659215475744319
104327,0.4508738650239955
104334,0.5924874891184077
104344,0.7807703495372169
104350,0.6636219600112379
104351,0.2413339444622489
104354,0.8701291272132323
104369,0.6801414654339901
104376,0.5443598306173978
104381,0.6973898878259429
104384,0.5020102027998292
104391,0.8350069580516564
104394,0.7370357590049634
104398,0.22698272875050984
104402,0.9443597215608164
104408,0.629942986620448
104409,0.8634468693695276
104410,0.04503941852647697
104412,0.6687462729286751
104417,0.5797500900514818
104424,0.625181116168757
104426,0.9166032666403602
104435,0.6674678403667812
104445,0.8384990174713123
104458,0.8362085837600666
104460,0.7725333938108315
104466,0.902863333549447
104472,0.614181815171952
104473,0.5715162985292166
104479,0.8649568710795117
104480,0.881511744570004
104482,0.7613927696515557
104499,0.8513327441676452
104501,0.8745100832622048
104502,0.8889522739724736
104506,0.35364236664238435
104510,0.9681916914056432
104512,0.8730536179246192
104520,0.2288905341993105
104528,0.7529460277117919
104529,0.9435704857751234
104541,0.6496164797436319
104578,0.8447738515912481
104584,0.5312694896912079
104588,0.5576198419029956
104602,0.2797973601557872
104610,0.9057848572259404
104611,0.16563725875284174
104618,0.5232285139970413
104620,0.5965154789732572
104622,0.8768296279647767
104624,0.7390276017533024
104625,0.2444797133896733
104634,0.3013846152599832
104639,0.5650445231051962
104646,0.9026507777742896
104647,0.4504672738056069
104652,0.8505170756415714
104670,0.7078255913060642
104677,0.9270813184095518
104685,0.4750896077342102
104691,0.7620654068404111
104696,0.4099525172142737
104699,0.8923721964974227
104712,0.5491042602176925
104714,0.8977536717399546
104717,0.6524427435049343
104718,0.8246080368101385
104740,0.6641252005916835
104741,0.8063307106054591
104743,0.9695645624810316
104744,0.8145791790110707
104747,0.7137409641703701
104767,0.7422306580051325
104772,0.4557366638484748
104776,0.28647857775686303
104779,0.7696739508729661
104814,0.91877594860782
104815,0.8067747567127793
104830,0.7171825763684359
104831,0.5564678714737153
104833,0.8551379897926531
104839,0.9102392042059853
104840,0.7695685712536163
104860,0.35432111837942315
104861,0.7825840003672506
104866,0.7292818732100979
104870,0.8976400579057013
104877,0.5923911880813753
104878,0.8742637025373399
104879,0.8625978122212418
104880,0.5924457589429769
104899,0.8996892056984026
104906,0.7234305583910629
104907,0.622745701423756
104913,0.5859438305786129
104916,0.6029568403185317
104921,0.6520398263535099
104930,0.7911101231779594
104931,0.12031976862509795
104936,0.8877839319817461
104937,0.8835868917176009
104942,0.8944463707447499
104943,0.6563216517401003
104969,0.6035654116966254
104972,0.26643583779927194
104988,0.5675251510965628
105013,0.8803060897226704
105015,0.9340032103169246
105019,0.6411297378351044
105027,0.6642579112473663
105030,0.4637820526603488
105035,0.1216656600174394
105041,0.9188807056851618
105051,0.19283540591714665
105056,0.7243455418459321
105067,0.14482344997216734
105071,0.7470489658727799
105072,0.943712949797284
105074,0.5633977600843809
105091,0.6446140215846056
105101,0.7750522264062445
105103,0.6082538371029407
105134,0.5995850105542622
105139,0.9468710078474925
105142,0.678034994975885
105146,0.6480157620055927
105163,0.6944134977356402
105168,0.6252410707057587
105172,0.8763680718652497
105176,0.14031437753503315
105195,0.5938828605913433
105196,0.16169304213747748
105197,0.8702326512535506
105203,0.5550531322127359
105223,0.5135014199591486
105227,0.3551441223229385
105228,0.9289839545186912
105230,0.4279177800392503
105231,0.30763792292185177
105239,0.8478653116771522
105242,0.31302195700779833
105244,0.7364021487384069
105245,0.725757175777305
105248,0.9103311465196892
105249,0.7502908145267123
105266,0.3448384021878397
105271,0.2179330200153692
105276,0.8254503134930928
105282,0.8505933547604159
105292,0.4656312460540045
105297,0.9718264868643276
105332,0.6520904096869594
105333,0.8119961663064649
105343,0.7154631394540563
105344,0.8919366901554466
105345,0.4553300932494728
105357,0.8214766805204878
105359,0.4483515402397278
105366,0.6220086530770013
105367,0.8327017788689143
105370,0.9862900078176058
105377,0.8507784782633758
105390,0.7882994279376319
105399,0.9223375281098168
105403,0.2919150152314366
105404,0.5589406926455184
105414,0.8486317232088285
105417,0.607807903406076
105425,0.2993065304803081
105452,0.3164811328713075
105454,0.7208921724792123
105456,0.5037731464633615
105470,0.8063179257830075
105471,0.8277506167516843
105483,0.5482571749833579
105493,0.3037814699991749
105508,0.6987516184524412
105514,0.6385712109565445
105515,0.8646105609510611
105528,0.2533857773512759
105529,0.89071360808697
105531,0.8149774158296377
105532,0.723841826833139
105558,0.9248140188869052
105574,0.901394286592986
105578,0.8572065752355263
105584,0.15560787502505347
105595,0.7229278563058041
105617,0.2923654280964847
105618,0.7768076458730906
105621,0.8382685367122247
105625,0.6537018632881952
105629,0.7136935057863603
105630,0.8788525808784844
105634,0.8657652302011887
105635,0.8779477636854657
105641,0.4608383187828924
105647,0.4718075640477676
105648,0.6431314597878001
105655,0.6663934523729749
105657,0.8906239445242301
105672,0.4276427958117068
105678,0.3852520745359461
105682,0.35387553805376426
105691,0.7578072341546469
105692,0.7666943208728607
105706,0.874777356773476
105712,0.8587529119050934
105720,0.7927835720562878
105734,0.8933529403797308
105735,0.7567938409289746
105736,0.2219881303285509
105737,0.9289149222116296
105738,0.4916378435534371
105740,0.2121546599113852
105744,0.5374849552329721
105747,0.6480897683420004
105749,0.385396050123443
105754,0.7681422448014362
105758,0.5506274358341603
105760,0.7691399599718568
105767,0.3839069984526881
105784,0.5381938165047848
105791,0.9072455078423248
105802,0.2297496212619893
105807,0.39791695188804377
105809,0.6268961468286056
105816,0.5183559459099939
105817,0.9118461491874548
105824,0.7465431208179851
105832,0.7732063601590622
105856,0.8098985062434636
105865,0.8181402790847871
105899,0.18322768820649132
105906,0.8520702833925431
105916,0.6535098527184947
105923,0.6769406047265271
105937,0.5152572567648491
105965,0.6289315461492169
105966,0.40907598663431344
105968,0.5595441660529605
105973,0.7927277478314738
105976,0.3040126895738076
105978,0.3509227212867737
105979,0.831349439781278
105991,0.3768592313473885
105998,0.2497357391781425
105999,0.8929053297161588
106000,0.2673231416632041
106001,0.8276595454456097
106010,0.2535134292696707
106011,0.9527570159988766
106013,0.4171266022073675
106015,0.9140591684681126
106026,0.7697267100425641
106032,0.8951267256345496
106035,0.2274668684294741
106040,0.6722876055903315
106041,0.1890782724744754
106044,0.8911154039657901
106053,0.503842465773805
106054,0.9522447122825376
106065,0.3832515662563686
106081,0.7386484217889183
106083,0.5488722674491455
106087,0.8214677411113366
106090,0.4728388310658007
106101,0.8394792284754097
106102,0.7311925644633368
106109,0.6406477355226465
106116,0.4983066200081807
106150,0.9544241007675764
106155,0.5472549671892438
106166,0.8999801150541051
106176,0.3099422487191583
106189,0.7208633361666525
106199,0.4195174842159389
106205,0.22183598880103594
106206,0.26535705545366584
106211,0.9313787387438464
106214,0.6060197722405134
106216,0.7470493717126228
106217,0.7358976165052684
106225,0.8235675597840825
106249,0.7881350481678975
106256,0.5226789202237706
106258,0.7966806244542373
106261,0.7397565409414173
106262,0.4853768724293703
106264,0.87329364341244
106271,0.680484968996472
106276,0.8677079384851918
106277,0.4861662402159337
106286,0.7758740468781855
106293,0.8816477542769435
106295,0.6167311228533694
106296,0.8571845127863607
106297,0.5345399927624087
106298,0.6489983981807529
106311,0.6968705709396498
106314,0.7161146540771702
106320,0.7950138393067331
106334,0.6031897500798529
106346,0.6434546549675412
106347,0.7901143824406707
106349,0.5486784054987407
106354,0.4387933055544007
106360,0.8582766828713072
106373,0.4338773724444221
106377,0.7258474501481974
106386,0.3903327055623954
106387,0.662484781423647
106391,0.8805009465558831
106401,0.11323686217270225
106411,0.5106752360512761
106413,0.15433583156917094
106426,0.21563225072322867
106427,0.3636167102090643
106428,0.5651597338997962
106434,0.5412501718327228
106438,0.9308805693226054
106440,0.8299687320532593
106441,0.8576772193593479
106452,0.463216911053
106453,0.6246686769677154
106454,0.5081233194640906
106457,0.313635014088682
106484,0.8189460645859243
106488,0.6617555214687855
106491,0.2125358167264008
106514,0.4730411739165897
106527,0.5111412414540328
106528,0.6965839501852171
106529,0.924091695494839
106534,0.36060453494537104
106550,0.3165930177027181
106577,0.7828647833461961
106585,0.4748347575207268
106590,0.965440710409438
106607,0.588303413845612
106610,0.5969938781544093
106611,0.6063391651997336
106612,0.6129205561484102
106624,0.8016833845653729
106631,0.9172703503934811
106647,0.2288664949770608
106660,0.4091820473948949
106674,0.8894884503041094
106687,0.8805050699446759
106712,0.6555856530163644
106713,0.7250553595165525
106717,0.7039645269417978
106720,0.6559284482544265
106721,0.3916249534272672
106724,0.5257866853075452
106735,0.4548946864586447
106739,0.5344106173879766
106740,0.5372029773655838
106754,0.6157823362242275
106760,0.2511350784238956
106761,0.5943219681113479
106784,0.4026324731073647
106787,0.6738727173578125
106797,0.9397055065268533
106798,0.6362477330580947
106802,0.3707202186108008
106803,0.7597466875233054
106804,0.2656325851004815
106805,0.9210977079838514
106810,0.49017051532881295
106812,0.31807483406569426
106813,0.599309538602911
106817,0.6101947196061689
106822,0.5894314049161866
106823,0.7509171566789069
106827,0.9139129361634836
106841,0.6381806472552309
106851,0.2682277268772508
106852,0.5596744470729104
106853,0.3611362454049508
106854,0.06527913838672028
106861,0.7439808773654628
106873,0.720291149847577
106877,0.8079741726684277
106878,0.9343008422745632
106881,0.5600758372175185
106900,0.8661285839162144
106906,0.813898535452265
106907,0.5312435393186172
106914,0.4544884009302951
106916,0.3454189292451708
106924,0.9086463686188468
106931,0.7306780589601599
106936,0.7049320613044174
106937,0.2731664012882884
106938,0.8229338723488828
106939,0.6483879493085399
106943,0.5695798989600107
106944,0.4025628598599607
106967,0.3946986153053019
106980,0.8755064702279325
106986,0.4954705684682941
106987,0.926315820738068
106990,0.8619069708406795
107013,0.9371100201559048
107023,0.6416935118613352
107033,0.7846392753400316
107037,0.6023892070254808
107048,0.8663431219984734
107071,0.7557289430807214
107081,0.9578054638102712
107113,0.5501260602973372
107130,0.7676341465303612
107131,0.8987595248807049
107145,0.482338924806408
107156,0.4291323130198845
107219,0.448442958668705
107222,0.4409068262108756
107223,0.23065442056905616
107232,0.18472382879966265
107245,0.7135628217337598
107246,0.4305692644176872
107247,0.5977340084466053
107256,0.9700880993201584
107259,0.947536757841164
107260,0.9219894149019484
107279,0.2170895203342813
107280,0.5620183222153325
107281,0.8665856243609878
107285,0.604291058222048
107329,0.9473930159860714
107337,0.3744663252760328
107349,0.623507799981796
107350,0.8183395075552414
107351,0.9652224001197756
107359,0.5168097023322225
107391,0.5859699491989174
107394,0.776065724643203
107395,0.7847682474546729
107406,0.7061678330072643
107416,0.535050321877949
107417,0.8654573708937886
107418,0.6137440380691896
107419,0.7940088744316406
107444,0.9240893690840992
107445,0.8589263958559017
107446,0.3228662820600112
107460,0.2331697353552442
107470,0.4648443266084638
107475,0.7342403440208352
107520,0.7819255557177516
107526,0.3261500782818282
107527,0.8363573090089268
107530,0.9482050783899276
107532,0.6629138007372336
107534,0.5276821129786929
107535,0.6510766684307336
107554,0.3937931136608344
107556,0.8651850658845059
107559,0.3501928346447335
107561,0.9549400490695064
107564,0.8013398111778897
107566,0.8306713482924188
107571,0.5832834124819458
107590,0.2703973728860761
107602,0.3889758789218689
107625,0.5622678808596373
107626,0.10625907383139788
107635,0.929448426510916
107636,0.5192405645912179
107645,0.8981131381463642
107652,0.26676452984796306
107655,0.7644756471906659
107668,0.5426496699842135
107670,0.7093952178778874
107677,0.9491000641895924
107680,0.22050282105392627
107683,0.2986276012436477
107684,0.923956276437081
107691,0.7543246873453836
107692,0.6438433560265782
107703,0.7816282989748238
107709,0.6114512234449414
107710,0.4931172448538072
107721,0.3764830785541622
107725,0.4444813491497781
107727,0.4009899366638671
107739,0.8176345609305754
107740,0.8518571262055998
107741,0.7797666392752984
107747,0.8050572524252828
107765,0.2992615056724983
107768,0.9657695047070808
107775,0.5714264596556202
107782,0.21523792883638604
107790,0.9070693711752188
107801,0.8245561395381644
107807,0.9266388808707856
107811,0.8452353223221089
107817,0.5823771986680993
107826,0.5636009721071951
107838,0.21138071690367044
107839,0.7786539572248203
107843,0.5597559100177274
107847,0.5834453776852088
107849,0.4121348926460706
107850,0.5862599629516254
107867,0.4107431278898743
107871,0.5941518990668789
107908,0.6376672012341014
107913,0.5941504834340616
107927,0.9220719007252298
107931,0.6891814785552345
107955,0.9006612614809352
107962,0.4846807409343833
107977,0.6657176159184877
107978,0.7728976377665335
107993,0.8990602848074046
108010,0.6124675184939599
108016,0.7263379899841425
108018,0.134120048649239
108027,0.21359951501597552
108045,0.15643443570587756
108069,0.28790181399143266
108082,0.911189838242747
108089,0.4264532953113276
108092,0.7762521764622323
108106,0.8615698558114878
108112,0.467226111237804
108120,0.4631994673671697
108122,0.2388089718911957
108135,0.8984203851676497
108170,0.9280003169507628
108171,0.4407103830023065
108177,0.9226905353778752
108180,0.4327300652709759
108183,0.7104286457240017
108184,0.8350730388205451
108185,0.7201432362462703
108192,0.6472396868657281
108195,0.4054091514156011
108196,0.32299130174967816
108218,0.7726689863183467
108219,0.5397196807169407
108243,0.41709801542755787
108249,0.9220936822076086
108251,0.7672254065772447
108274,0.7619713614575089
108280,0.1274376219934502
108289,0.6604638625870314
108292,0.8217216049907066
108295,0.6782970561260122
